,Date,Report Time,Incident Time,Nearest Address to Incident,Incident Category,Incident Summary,Incident Alert,Alert Type,Incident ID,Alert ID,Google Address,geometry
256,2018-12-13,10:49:00,16:55:00,University of Washington,Threatening Email,Generic spam email,"UPDATE: 10:49 A.M. The University of Washington Police Department is aware of and investigating threatening emails sent to individuals on campus. Police are conducting sweeps of campus buildings as a precautionary measure.

It appears to be a generic spam email that has been sent to other organizations around the country. If you receive such an email, notify UWPD at 206-685-8973.",Update,90,253,"1410 NE Campus Pkwy, Seattle, WA 98195, USA","{'location': {'lat': 47.65464069999999, 'lng': -122.3074579}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.6612139, 'lng': -122.2928524}, 'southwest': {'lat': 47.6476148, 'lng': -122.3190143}}}"
257,2018-11-29,18:05:00,16:55:00,Denny Field area near Hutchinson Hall,Water Restoration,Water restored to Hansee and Hutchinson halls,UPDATE (6:05 p.m.): Water has been restored to Hansee and Hutchinson halls.,Update,90,254,"Hutchinson Hall (Hut), 4276 E Stevens Way NE, Seattle, WA 98105, USA","{'bounds': {'northeast': {'lat': 47.6599743, 'lng': -122.3060663}, 'southwest': {'lat': 47.6592397, 'lng': -122.3071241}}, 'location': {'lat': 47.659607, 'lng': -122.3065584}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.6609559802915, 'lng': -122.3052462197085}, 'southwest': {'lat': 47.65825801970851, 'lng': -122.3079441802915}}}"
258,2018-11-29,16:55:00,16:55:00,Denny Field area near Hutchinson Hall,Water Shut Off,Water to Hutchinson Hall has been shut off and the building coordinator there has been notified. Housing & Food Services has communicated directly with affected residents at Hansee Hall about a backup restroom plan.,UPDATE (4:55 p.m.): Water to Hutchinson Hall has also been shut off and the building coordinator there has been notified. Housing & Food Services has communicated directly with affected residents at Hansee Hall about a backup restroom plan.,Update,90,255,"Hutchinson Hall (Hut), 4276 E Stevens Way NE, Seattle, WA 98105, USA","{'bounds': {'northeast': {'lat': 47.6599743, 'lng': -122.3060663}, 'southwest': {'lat': 47.6592397, 'lng': -122.3071241}}, 'location': {'lat': 47.659607, 'lng': -122.3065584}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.6609559802915, 'lng': -122.3052462197085}, 'southwest': {'lat': 47.65825801970851, 'lng': -122.3079441802915}}}"
259,2018-11-29,16:03:00,14:00:00,Denny Field area near Hutchinson Hall,Water main break,"Hansee Hall without water, no injuries reported","ORIGINAL POST (4:03 p.m.): This afternoon, just after 2 p.m., we learned of a water main break in the Denny Field area near Hutchinson Hall. UW Facilities crews immediately responded, identified the issue and now are assessing the situation to determine a timeline for repairs. Hansee Hall currently is without water. No injuries have been reported.

Crews are working quickly to resolve the matter and we will post updates as they become available.",Original,90,256,"Hutchinson Hall (Hut), 4276 E Stevens Way NE, Seattle, WA 98105, USA","{'bounds': {'northeast': {'lat': 47.6599743, 'lng': -122.3060663}, 'southwest': {'lat': 47.6592397, 'lng': -122.3071241}}, 'location': {'lat': 47.659607, 'lng': -122.3065584}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.6609559802915, 'lng': -122.3052462197085}, 'southwest': {'lat': 47.65825801970851, 'lng': -122.3079441802915}}}"
260,2018-10-29,10:30:00,,,Test,"The UW Crisis Communications Team will test the UW Alert notification system around 10:30 a.m. on Monday, Oct. 29 across all platforms, including SMS text, email, website banners, Facebook and Twitter.","The UW Crisis Communications Team will test the UW Alert notification system around 10:30 a.m. on Monday, Oct. 29 across all platforms, including SMS text, email, website banners, Facebook and Twitter.

The emergency notification system the university uses for UW Alert is being upgraded, and as part of the process, the crisis team must test its performance across all platforms directly following the upgrade.

UW Alert messages on Oct. 29 will be similar to those sent Oct. 18 as part of the Great ShakeOut. We apologize for any repetition or inconvenience.

UW faculty, staff and students in Bothell, Seattle, Tacoma and at UW Medicine can subscribe to UW Alert.

More information:",Original,91,257,"University District, Seattle, WA, USA","{'bounds': {'northeast': {'lat': 47.6743199, 'lng': -122.2864358}, 'southwest': {'lat': 47.6474201, 'lng': -122.3222372}}, 'location': {'lat': 47.6627771, 'lng': -122.3138767}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 47.6743199, 'lng': -122.2864358}, 'southwest': {'lat': 47.6474201, 'lng': -122.3222372}}}"
261,2018-10-18,10:18:00,10:18:00,,Earthquake Drill,Testing of the UW Alert notification system for the Great ShakeOut earthquake drill.,"This year's Great ShakeOut will take place at 10:18 a.m. on Oct. 18. The Great ShakeOut is a national program that encourages organizations and individuals to practice what to do in an earthquake. It is billed as the world's largest earthquake drill.

All three UW campuses will participate in the Great ShakeOut by testing the UW Alert notification system. A test message will be sent reminding people about the drill and directing them to sites where they can learn more about preparing for earthquakes. Some UW groups also are planning ""drop, cover and hold"" drills.

More information:

Harold Tobin, UW professor of Earth and space sciences and director of the Pacific Northwest Seismic Network, discusses seismic risks in the Pacific Northwest.",Original,92,258,"University District, Seattle, WA, USA","{'bounds': {'northeast': {'lat': 47.6743199, 'lng': -122.2864358}, 'southwest': {'lat': 47.6474201, 'lng': -122.3222372}}, 'location': {'lat': 47.6627771, 'lng': -122.3138767}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 47.6743199, 'lng': -122.2864358}, 'southwest': {'lat': 47.6474201, 'lng': -122.3222372}}}"
262,2018-09-21,21:25:00,,Physics/Astronomy Building,Evacuation,12 people were safely evacuated from the building.,[UPDATE at 9:25 p.m.]: Approximately 12 people were evacuated from the building and there were no injuries or medical issues reported. Seattle firefighters used air monitoring equipment and have deemed the building safe to re-enter.,Update,93,259,"Physics/Astronomy Building (PAB), 3910 15th Ave NE, Seattle, WA 98105, USA","{'bounds': {'northeast': {'lat': 47.6537194, 'lng': -122.3107382}, 'southwest': {'lat': 47.6532231, 'lng': -122.3119512}}, 'location': {'lat': 47.6536047, 'lng': -122.3112798}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.65482023029151, 'lng': -122.3098408697085}, 'southwest': {'lat': 47.65212226970851, 'lng': -122.3125388302915}}}"
263,2018-09-21,,,Physics/Astronomy Building,Hazardous Materials,"Hydrogen spill in Room 009 contained, response and evacuation in progress","[ORIGINAL POST]: The Seattle Fire Department is responding to a hazardous materials incident at the Physics/Astronomy Building. A hydrogen spill in Room 009 has been contained, but the response continues and the building has been evacuated. Please avoid the area.

Updates will be posted here as more information becomes available.",Original,93,260,"Physics/Astronomy Building (PAB), 3910 15th Ave NE, Seattle, WA 98105, USA","{'bounds': {'northeast': {'lat': 47.6537194, 'lng': -122.3107382}, 'southwest': {'lat': 47.6532231, 'lng': -122.3119512}}, 'location': {'lat': 47.6536047, 'lng': -122.3112798}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.65482023029151, 'lng': -122.3098408697085}, 'southwest': {'lat': 47.65212226970851, 'lng': -122.3125388302915}}}"
264,2018-09-04,10:03:00,09:41:00,4300 15th Avenue NE,Stabbing,Investigation ongoing,UPDATE (10:03 a.m.): A stabbing investigation is ongoing in the 4300 block of 15th Avenue NE in the University District. Police are on the scene and the area is secured.,Update,94,261,"4300 15th Ave NE, Seattle, WA 98105, USA","{'bounds': {'northeast': {'lat': 47.66083750000001, 'lng': -122.3113338}, 'southwest': {'lat': 47.659989, 'lng': -122.3117666}}, 'location': {'lat': 47.6604329, 'lng': -122.3115365}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.66168328029151, 'lng': -122.3103071197085}, 'southwest': {'lat': 47.65898531970851, 'lng': -122.3130050802915}}}"
265,2018-09-04,09:41:00,09:41:00,4300 block of 15th Ave NE,Stabbing,One woman has significant injuries,"ORIGINAL POST:

A stabbing was reported Tuesday morning in the University District near NE 43rd Street and 15th Avenue NE. There is no suspect description at this time. Avoid the area.

At 9:41 a.m., Seattle Police Department tweeted that officers are responding to a stabbing at an apartment building in the 4300 block of 15th Ave NE. One woman has significant injuries.

Updates will be posted here as information becomes available.",Original,94,262,"4300 15th Ave NE, Seattle, WA 98105, USA","{'bounds': {'northeast': {'lat': 47.66083750000001, 'lng': -122.3113338}, 'southwest': {'lat': 47.659989, 'lng': -122.3117666}}, 'location': {'lat': 47.6604329, 'lng': -122.3115365}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.66168328029151, 'lng': -122.3103071197085}, 'southwest': {'lat': 47.65898531970851, 'lng': -122.3130050802915}}}"
266,2018-08-24,11:05:00,,,Network Issues,Resolved,UPDATE (11:05 a.m.): All campus network issues have been resolved.,Update,95,263,"University District, Seattle, WA, USA","{'bounds': {'northeast': {'lat': 47.6743199, 'lng': -122.2864358}, 'southwest': {'lat': 47.6474201, 'lng': -122.3222372}}, 'location': {'lat': 47.6627771, 'lng': -122.3138767}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 47.6743199, 'lng': -122.2864358}, 'southwest': {'lat': 47.6474201, 'lng': -122.3222372}}}"
267,2018-08-24,10:08:00,,,Phone Outage,Campus phones are restored after an earlier outage. More information at https://eoutage.uw.edu/,UPDATE (10:08 a.m.): Campus phones are restored after an earlier outage. More information: https://eoutage.uw.edu/,Update,95,264,"University District, Seattle, WA, USA","{'bounds': {'northeast': {'lat': 47.6743199, 'lng': -122.2864358}, 'southwest': {'lat': 47.6474201, 'lng': -122.3222372}}, 'location': {'lat': 47.6627771, 'lng': -122.3138767}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 47.6743199, 'lng': -122.2864358}, 'southwest': {'lat': 47.6474201, 'lng': -122.3222372}}}"
268,2018-08-24,,,,Network Outage,Sporadic network outages affecting some UW campus phones,"ORIGINAL POST:

There are sporadic network outages affecting some UW campus phones. If you need to call 9-1-1, use your cell phone. UWIT is working on the issue and more updates will be provided as they are available.

UW Bothell and UW Tacoma campuses and UW Medical Center buildings do not appear to be affected by the outages.

More resources:

https://eoutage.uw.edu/",Original,95,265,"University District, Seattle, WA, USA","{'bounds': {'northeast': {'lat': 47.6743199, 'lng': -122.2864358}, 'southwest': {'lat': 47.6474201, 'lng': -122.3222372}}, 'location': {'lat': 47.6627771, 'lng': -122.3138767}, 'location_type': 'APPROXIMATE', 'viewport': {'northeast': {'lat': 47.6743199, 'lng': -122.2864358}, 'southwest': {'lat': 47.6474201, 'lng': -122.3222372}}}"
269,2018-08-17,02:02:00,22:30:00,5200 block of 20th Ave. NE,Shots Fired,"Two men were shot, with one transported to Harborview Medical Center via ambulance and the other being taken to Swedish in a private car. Their conditions are unknown at this time. Neither victim has a UW affiliation.","Update (2:02 a.m. Saturday): Just before 10:30 p.m. Friday, police responded to shots fired in the 5200 block of 20th Ave. NE. Upon arrival, officers were told by witnesses that shots had been fired from a black Dodger Charger, which fled northbound on 20th Ave. NE. They also reported a brown Chevy Suburban leaving the area in the same direction. Neither car was still in the area when officers arrived. Seattle police are investigating.

Two men were shot, with one transported to Harborview Medical Center via ambulance and the other being taken to Swedish in a private car. Their conditions are unknown at this time time. Neither victim has a UW affiliation.",Update,96,266,"5200 20th Ave NE, Seattle, WA 98105, USA","{'location': {'lat': 47.6664974, 'lng': -122.3062646}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 47.6678471802915, 'lng': -122.3050332197085}, 'southwest': {'lat': 47.6651492197085, 'lng': -122.3077311802915}}}"
